Season,Week,GameStatus,Day,Date,AwayTeam,AwayRecord,AwayScore,AwayWin,HomeTeam,HomeRecord,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason
2023,Week 12,FINAL,SUN,11/26,Steelers,7-4,16.0,1.0,Bengals,5-6,10.0,0.0,,,0
2023,Week 12,FINAL,SUN,11/26,Jaguars,8-3,24.0,1.0,Texans,6-5,21.0,0.0,,,0
2023,Week 12,FINAL,SUN,11/26,Buccaneers,4-7,20.0,0.0,Colts,6-5,27.0,1.0,,,0
2023,Week 12,FINAL,SUN,11/26,Patriots,2-9,7.0,0.0,Giants,4-8,10.0,1.0,,,0
2023,Week 12,FINAL,SUN,11/26,Panthers,1-10,10.0,0.0,Titans,4-7,17.0,1.0,,,0
2023,Week 12,FINAL,SUN,11/26,Rams,5-6,37.0,1.0,Cardinals,2-10,14.0,0.0,,,0
2023,Week 12,FINAL,SUN,11/26,Browns,7-4,12.0,0.0,Broncos,6-5,29.0,1.0,,,0
2023,Week 12,FINAL,SUN,11/26,Chiefs,8-3,31.0,1.0,Raiders,5-7,17.0,0.0,,,0
2023,Week 12,FINAL,SUN,11/26,Bills,6-6,34.0,0.0,Eagles,10-1,37.0,1.0,,,0
2023,Week 12,FINAL,SUN,11/26,Ravens,9-3,20.0,1.0,Chargers,4-7,10.0,0.0,,,0
2023,Week 12,FINAL,MON,11/27,Bears,4-8,12.0,1.0,Vikings,6-6,10.0,0.0,,,0
2023,Week 13,FINAL,THU,11/30,Seahawks,6-6,35.0,0.0,Cowboys,9-3,41.0,1.0,,,0
2023,Week 13,FINAL,SUN,12/03,Chargers,5-7,6.0,1.0,Patriots,2-10,0.0,0.0,,,0
2023,Week 13,FINAL,SUN,12/03,Lions,9-3,33.0,1.0,Saints,5-7,28.0,0.0,,,0
2023,Week 13,FINAL,SUN,12/03,Falcons,6-6,13.0,1.0,Jets,4-8,8.0,0.0,,,0
2023,Week 13,FINAL,SUN,12/03,Cardinals,3-10,24.0,1.0,Steelers,7-5,10.0,0.0,,,0
2023,Week 13,FINAL,SUN,12/03,Colts,7-5,31.0,1.0,Titans,4-8,28.0,0.0,,,0
2023,Week 13,FINAL,SUN,12/03,Dolphins,9-3,45.0,1.0,Commanders,4-9,15.0,0.0,,,0
2023,Week 13,FINAL,SUN,12/03,Broncos,6-6,17.0,0.0,Texans,7-5,22.0,1.0,,,0
2023,Week 13,FINAL,SUN,12/03,Panthers,1-11,18.0,0.0,Buccaneers,5-7,21.0,1.0,,,0
2023,Week 13,FINAL,SUN,12/03,Browns,7-5,19.0,0.0,Rams,6-6,36.0,1.0,,,0
2023,Week 13,FINAL,SUN,12/03,49ers,9-3,42.0,1.0,Eagles,10-2,19.0,0.0,,,0
2023,Week 13,FINAL,SUN,12/03,Chiefs,8-4,19.0,0.0,Packers,6-6,27.0,1.0,,,0
2023,Week 13,FINAL,MON,12/04,Bengals,6-6,34.0,1.0,Jaguars,8-4,31.0,0.0,,,0
2023,Week 13,BYE,,,Ravens,0-0,,,,,,,,,0
2023,Week 13,BYE,,,Bears,0-0,,,,,,,,,0
2023,Week 13,BYE,,,Raiders,0-0,,,,,,,,,0
2023,Week 13,BYE,,,Vikings,0-0,,,,,,,,,0
2023,Week 13,BYE,,,Bills,0-0,,,,,,,,,0
2023,Week 13,BYE,,,Giants,0-0,,,,,,,,,0
2023,Week 14,FINAL,THU,12/07,Patriots,3-10,21.0,1.0,Steelers,7-6,18.0,0.0,,,0
2023,Week 14,FINAL,SUN,12/10,Buccaneers,6-7,29.0,1.0,Falcons,6-7,25.0,0.0,,,0
2023,Week 14,FINAL,SUN,12/10,Rams,6-7,31.0,0.0,Ravens,10-3,37.0,1.0,,,0
2023,Week 14,FINAL,SUN,12/10,Lions,9-4,13.0,0.0,Bears,5-8,28.0,1.0,,,0
2023,Week 14,FINAL,SUN,12/10,Colts,7-6,14.0,0.0,Bengals,7-6,34.0,1.0,,,0
2023,Week 14,FINAL,SUN,12/10,Jaguars,8-5,27.0,0.0,Browns,8-5,31.0,1.0,,,0
2023,Week 14,FINAL,SUN,12/10,Panthers,1-12,6.0,0.0,Saints,6-7,28.0,1.0,,,0
2023,Week 14,FINAL,SUN,12/10,Texans,7-6,6.0,0.0,Jets,5-8,30.0,1.0,,,0
2023,Week 14,FINAL,SUN,12/10,Vikings,7-6,3.0,1.0,Raiders,5-8,0.0,0.0,,,0
2023,Week 14,FINAL,SUN,12/10,Seahawks,6-7,16.0,0.0,49ers,10-3,28.0,1.0,,,0
2023,Week 14,FINAL,SUN,12/10,Bills,7-6,20.0,1.0,Chiefs,8-5,17.0,0.0,,,0
2023,Week 14,FINAL,SUN,12/10,Broncos,7-6,24.0,1.0,Chargers,5-8,7.0,0.0,,,0
2023,Week 14,FINAL,SUN,12/10,Eagles,10-3,13.0,0.0,Cowboys,10-3,33.0,1.0,,,0
2023,Week 14,FINAL,MON,12/11,Titans,5-8,28.0,1.0,Dolphins,9-4,27.0,0.0,,,0
2023,Week 14,FINAL,MON,12/11,Packers,6-7,22.0,0.0,Giants,5-8,24.0,1.0,,,0
2023,Week 14,BYE,,,Cardinals,0-0,,,,,,,,,0
2023,Week 14,BYE,,,Commanders,0-0,,,,,,,,,0
2023,Week 15,FINAL,THU,12/14,Chargers,5-9,21.0,0.0,Raiders,6-8,63.0,1.0,,,0
2023,Week 15,FINAL,SAT,12/16,Vikings,7-7,24.0,0.0,Bengals,8-6,27.0,1.0,,,0
2023,Week 15,FINAL,SAT,12/16,Steelers,7-7,13.0,0.0,Colts,8-6,30.0,1.0,,,0
2023,Week 15,FINAL,SAT,12/16,Broncos,7-7,17.0,0.0,Lions,10-4,42.0,1.0,,,0
2023,Week 15,FINAL,SUN,12/17,Falcons,6-8,7.0,0.0,Panthers,2-12,9.0,1.0,,,0
2023,Week 15,FINAL,SUN,12/17,Bears,5-9,17.0,0.0,Browns,9-5,20.0,1.0,,,0
2023,Week 15,FINAL,SUN,12/17,Buccaneers,7-7,34.0,1.0,Packers,6-8,20.0,0.0,,,0
2023,Week 15,FINAL,SUN,12/17,Jets,5-9,0.0,0.0,Dolphins,10-4,30.0,1.0,,,0
2023,Week 15,FINAL,SUN,12/17,Giants,5-9,6.0,0.0,Saints,7-7,24.0,1.0,,,0
2023,Week 15,FINAL,SUN,12/17,Texans,8-6,19.0,1.0,Titans,5-9,16.0,0.0,,,0
2023,Week 15,FINAL,SUN,12/17,Chiefs,9-5,27.0,1.0,Patriots,3-11,17.0,0.0,,,0
2023,Week 15,FINAL,SUN,12/17,49ers,11-3,45.0,1.0,Cardinals,3-11,29.0,0.0,,,0
2023,Week 15,FINAL,SUN,12/17,Commanders,4-10,20.0,0.0,Rams,7-7,28.0,1.0,,,0
2023,Week 15,FINAL,SUN,12/17,Cowboys,10-4,10.0,0.0,Bills,8-6,31.0,1.0,,,0
2023,Week 15,FINAL,SUN,12/17,Ravens,11-3,23.0,1.0,Jaguars,8-6,7.0,0.0,,,0
2023,Week 15,FINAL,MON,12/18,Eagles,10-4,17.0,0.0,Seahawks,7-7,20.0,1.0,,,0
2023,Week 16,FINAL,THU,12/21,Saints,7-8,22.0,0.0,Rams,8-7,30.0,1.0,,,0
2023,Week 16,FINAL,SAT,12/23,Bengals,8-7,11.0,0.0,Steelers,8-7,34.0,1.0,,,0
2023,Week 16,FINAL,SAT,12/23,Bills,9-6,24.0,1.0,Chargers,5-10,22.0,0.0,,,0
2023,Week 16,FINAL,SUN,12/24,Colts,8-7,10.0,0.0,Falcons,7-8,29.0,1.0,,,0
2023,Week 16,FINAL,SUN,12/24,Packers,7-8,33.0,1.0,Panthers,2-13,30.0,0.0,,,0
2023,Week 16,FINAL,SUN,12/24,Browns,10-5,36.0,1.0,Texans,8-7,22.0,0.0,,,0
2023,Week 16,FINAL,SUN,12/24,Lions,11-4,30.0,1.0,Vikings,7-8,24.0,0.0,,,0
2023,Week 16,FINAL,SUN,12/24,Commanders,4-11,28.0,0.0,Jets,6-9,30.0,1.0,,,0
2023,Week 16,FINAL,SUN,12/24,Seahawks,8-7,20.0,1.0,Titans,5-10,17.0,0.0,,,0
2023,Week 16,FINAL,SUN,12/24,Jaguars,8-7,12.0,0.0,Buccaneers,8-7,30.0,1.0,,,0
2023,Week 16,FINAL,SUN,12/24,Cardinals,3-12,16.0,0.0,Bears,6-9,27.0,1.0,,,0
2023,Week 16,FINAL,SUN,12/24,Cowboys,10-5,20.0,0.0,Dolphins,11-4,22.0,1.0,,,0
2023,Week 16,FINAL,SUN,12/24,Patriots,4-11,26.0,1.0,Broncos,7-8,23.0,0.0,,,0
2023,Week 16,FINAL,MON,12/25,Raiders,7-8,20.0,1.0,Chiefs,9-6,14.0,0.0,,,0
2023,Week 16,FINAL,MON,12/25,Giants,5-10,25.0,0.0,Eagles,11-4,33.0,1.0,,,0
2023,Week 16,FINAL,MON,12/25,Ravens,12-3,33.0,1.0,49ers,11-4,19.0,0.0,,,0
2023,Week 17,FINAL,THU,12/28,Jets,6-10,20.0,0.0,Browns,11-5,37.0,1.0,,,0
2023,Week 17,FINAL,SAT,12/30,Lions,11-5,19.0,0.0,Cowboys,11-5,20.0,1.0,,,0
2023,Week 17,FINAL,SUN,12/31,Dolphins,11-5,19.0,0.0,Ravens,13-3,56.0,1.0,,,0
2023,Week 17,FINAL,SUN,12/31,Patriots,4-12,21.0,0.0,Bills,10-6,27.0,1.0,,,0
2023,Week 17,FINAL,SUN,12/31,Falcons,7-9,17.0,0.0,Bears,7-9,37.0,1.0,,,0
2023,Week 17,FINAL,SUN,12/31,Titans,5-11,3.0,0.0,Texans,9-7,26.0,1.0,,,0
2023,Week 17,FINAL,SUN,12/31,Raiders,7-9,20.0,0.0,Colts,9-7,23.0,1.0,,,0
2023,Week 17,FINAL,SUN,12/31,Panthers,2-14,0.0,0.0,Jaguars,9-7,26.0,1.0,,,0
2023,Week 17,FINAL,SUN,12/31,Rams,9-7,26.0,1.0,Giants,5-11,25.0,0.0,,,0
2023,Week 17,FINAL,SUN,12/31,Cardinals,4-12,35.0,1.0,Eagles,11-5,31.0,0.0,,,0
2023,Week 17,FINAL,SUN,12/31,Saints,8-8,23.0,1.0,Buccaneers,8-8,13.0,0.0,,,0
2023,Week 17,FINAL,SUN,12/31,49ers,12-4,27.0,1.0,Commanders,4-12,10.0,0.0,,,0
2023,Week 17,FINAL,SUN,12/31,Steelers,9-7,30.0,1.0,Seahawks,8-8,23.0,0.0,,,0
2023,Week 17,FINAL,SUN,12/31,Chargers,5-11,9.0,0.0,Broncos,8-8,16.0,1.0,,,0
2023,Week 17,FINAL,SUN,12/31,Bengals,8-8,17.0,0.0,Chiefs,10-6,25.0,1.0,,,0
2023,Week 17,FINAL,SUN,12/31,Packers,8-8,33.0,1.0,Vikings,7-9,10.0,0.0,,,0
2023,Week 18,FINAL,SAT,01/06,Steelers,10-7,17.0,1.0,Ravens,13-4,10.0,0.0,,,0
2023,Week 18,FINAL,SAT,01/06,Texans,10-7,23.0,1.0,Colts,9-8,19.0,0.0,,,0
2023,Week 18,FINAL,SUN,01/07,Buccaneers,9-8,9.0,1.0,Panthers,2-15,0.0,0.0,,,0
2023,Week 18,FINAL,SUN,01/07,Browns,11-6,14.0,0.0,Bengals,9-8,31.0,1.0,,,0
2023,Week 18,FINAL,SUN,01/07,Vikings,7-10,20.0,0.0,Lions,12-5,30.0,1.0,,,0
2023,Week 18,FINAL,SUN,01/07,Jets,7-10,17.0,1.0,Patriots,4-13,3.0,0.0,,,0
2023,Week 18,FINAL,SUN,01/07,Falcons,7-10,17.0,0.0,Saints,9-8,48.0,1.0,,,0
2023,Week 18,FINAL,SUN,01/07,Jaguars,9-8,20.0,0.0,Titans,6-11,28.0,1.0,,,0
2023,Week 18,FINAL,SUN,01/07,Seahawks,9-8,21.0,1.0,Cardinals,4-13,20.0,0.0,,,0
2023,Week 18,FINAL,SUN,01/07,Bears,7-10,9.0,0.0,Packers,9-8,17.0,1.0,,,0
2023,Week 18,FINAL,SUN,01/07,Chiefs,11-6,13.0,1.0,Chargers,5-12,12.0,0.0,,,0
2023,Week 18,FINAL,SUN,01/07,Broncos,8-9,14.0,0.0,Raiders,8-9,27.0,1.0,,,0
2023,Week 18,FINAL,SUN,01/07,Eagles,11-6,10.0,0.0,Giants,6-11,27.0,1.0,,,0
2023,Week 18,FINAL,SUN,01/07,Rams,10-7,21.0,1.0,49ers,12-5,20.0,0.0,,,0
2023,Week 18,FINAL,SUN,01/07,Cowboys,12-5,38.0,1.0,Commanders,4-13,10.0,0.0,,,0
2023,Week 18,FINAL,SUN,01/07,Bills,11-6,21.0,1.0,Dolphins,11-6,14.0,0.0,,,0
2023,Wild Card Weekend,FINAL,SAT,01/13,Browns,11-6,14.0,0.0,Texans,10-7,45.0,1.0,5.0,4.0,1
2023,Wild Card Weekend,FINAL,SAT,01/13,Dolphins,11-6,7.0,0.0,Chiefs,11-6,26.0,1.0,6.0,3.0,1
2023,Wild Card Weekend,FINAL,SUN,01/14,Packers,9-8,48.0,1.0,Cowboys,12-5,32.0,0.0,7.0,2.0,1
2023,Wild Card Weekend,FINAL,SUN,01/14,Rams,10-7,23.0,0.0,Lions,12-5,24.0,1.0,6.0,3.0,1
2023,Wild Card Weekend,FINAL,MON,01/15,Steelers,10-7,17.0,0.0,Bills,11-6,31.0,1.0,7.0,2.0,1
2023,Wild Card Weekend,FINAL,MON,01/15,Eagles,11-6,9.0,0.0,Buccaneers,9-8,32.0,1.0,5.0,4.0,1
2023,Divisional Playoffs,FINAL,SAT,01/20,Texans,10-7,10.0,0.0,Ravens,13-4,34.0,1.0,4.0,1.0,1
2023,Divisional Playoffs,FINAL,SAT,01/20,Packers,9-8,21.0,0.0,49ers,12-5,24.0,1.0,7.0,1.0,1
2023,Divisional Playoffs,FINAL,SUN,01/21,Buccaneers,9-8,23.0,0.0,Lions,12-5,31.0,1.0,4.0,3.0,1
2023,Divisional Playoffs,FINAL,SUN,01/21,Chiefs,11-6,27.0,1.0,Bills,11-6,24.0,0.0,3.0,2.0,1
2023,Conference Championships,FINAL,SUN,01/28,Chiefs,11-6,17.0,1.0,Ravens,13-4,10.0,0.0,3.0,1.0,1
2023,Conference Championships,FINAL,SUN,01/28,Lions,12-5,31.0,0.0,49ers,12-5,34.0,1.0,3.0,1.0,1
2023,Super Bowl,FINAL,SUN,02/11,49ers,12-5,22.0,0.0,Chiefs,11-6,25.0,1.0,1.0,3.0,1
